ID|Posicion|Rol|Sociedad|DescSociedad|Division|DescDivision
2953|ENCARGADO CUENTAS POR COBRAR|Z_GEST_INGRESOS_ZONA_1|01|FARMACON, S.A. DE C.V|K019|Farm Mérida
2954|ENCARGADO CUENTAS POR COBRAR|Z_ADM_ANALISTA_CONTABLE|187|Femsa Servicios|A003|STFO OFICINA SERVICIOS
2955|ENCARGADO CUENTAS POR COBRAR|Z_ADM_ANALISTA_CONTABLE_COMP|187|Femsa Servicios|A003|STFO OFICINA SERVICIOS
2956|ENCARGADO CUENTAS POR COBRAR|Z_ADM_ANALISTA_CONTABLE_COMP2|187|Femsa Servicios|A003|STFO OFICINA SERVICIOS
2957|ENCARGADO CUENTAS POR COBRAR|Z_ADM_ANALISTA_CONTABLE_COMP3|187|Femsa Servicios|A003|STFO OFICINA SERVICIOS
2958|ENCARGADO CUENTAS POR COBRAR|Z_ADM_SELLOUT|187|Femsa Servicios|A003|STFO OFICINA SERVICIOS
2959|ENCARGADO CUENTAS POR COBRAR|Z_ANALISTA_ADMON_COM|187|Femsa Servicios|A003|STFO OFICINA SERVICIOS
2960|ENCARGADO CUENTAS POR COBRAR|Z_ANULACION_FACTURA|187|Femsa Servicios|A003|STFO OFICINA SERVICIOS
2961|ENCARGADO CUENTAS POR COBRAR|Z_BC_JOBS|187|Femsa Servicios|A003|STFO OFICINA SERVICIOS
2962|ENCARGADO CUENTAS POR COBRAR|Z_COMUN|187|Femsa Servicios|A003|STFO OFICINA SERVICIOS
2963|ENCARGADO CUENTAS POR COBRAR|Z_CONF_CORREO_SELLOUT|187|Femsa Servicios|A003|STFO OFICINA SERVICIOS
2964|ENCARGADO CUENTAS POR COBRAR|Z_EJEC_CATEG_OS|187|Femsa Servicios|A003|STFO OFICINA SERVICIOS
2965|ENCARGADO CUENTAS POR COBRAR|Z_ENC_CAPTURA|187|Femsa Servicios|A003|STFO OFICINA SERVICIOS
2966|ENCARGADO CUENTAS POR COBRAR|Z_ENC_CAPTURA_1|187|Femsa Servicios|A003|STFO OFICINA SERVICIOS
2967|ENCARGADO CUENTAS POR COBRAR|Z_ENTRADA_FACTURA|187|Femsa Servicios|A003|STFO OFICINA SERVICIOS
2968|ENCARGADO CUENTAS POR COBRAR|Z_REPCOSTO|187|Femsa Servicios|A003|STFO OFICINA SERVICIOS
2969|ENCARGADO DE APERTURAS NACIONAL|Z_ABASTO_1|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
2970|ENCARGADO DE APERTURAS NACIONAL|Z_ABASTO_MOD|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
2971|ENCARGADO DE APERTURAS NACIONAL|Z_ADM_ANALISTA_EGRESOS|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
2972|ENCARGADO DE APERTURAS NACIONAL|Z_ADM_ANALISTA_EGRESOS_COMP|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
2973|ENCARGADO DE APERTURAS NACIONAL|Z_ADM_ANALISTA_EGRESOS_COMP1|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
2974|ENCARGADO DE APERTURAS NACIONAL|Z_ADM_ANALISTA_EGRESOS_COMP2|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
2975|ENCARGADO DE APERTURAS NACIONAL|Z_ADM_ANALISTA_EGRESOS_COMP4|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
2976|ENCARGADO DE APERTURAS NACIONAL|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
2977|ENCARGADO DE APERTURAS NACIONAL|Z_CARGA_PROMOCION|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
2978|ENCARGADO DE APERTURAS NACIONAL|Z_COMUN|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
2979|ENCARGADO DE APERTURAS NACIONAL|Z_JEFE_REGIONAL1|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
2980|ENCARGADO DE APERTURAS NACIONAL|Z_MASS|01|FARMACON, S.A. DE C.V|K001|Farm Coatzacoalcos
2981|ENCARGADO DE APERTURAS NACIONAL|Z_ABASTO_1|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
2982|ENCARGADO DE APERTURAS NACIONAL|Z_ABASTO_MOD|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
2983|ENCARGADO DE APERTURAS NACIONAL|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
2984|ENCARGADO DE APERTURAS NACIONAL|Z_CARGASTOCK|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
2985|ENCARGADO DE APERTURAS NACIONAL|Z_CARGA_PROMOCION|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
2986|ENCARGADO DE APERTURAS NACIONAL|Z_COMUN|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
2987|ENCARGADO DE APERTURAS NACIONAL|Z_JEFE_REGIONAL1|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
2988|ENCARGADO DE APERTURAS NACIONAL|Z_MASS|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
2989|ENCARGADO DE APERTURAS NACIONAL|Z_SUM_COMPRAS_AUT|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
2990|ENCARGADO DE CATÁLOGOS|Z_ACT_DEVOLUCIONES|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
2991|ENCARGADO DE CATÁLOGOS|Z_ANALISTA_FEMCO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
2992|ENCARGADO DE CATÁLOGOS|Z_AUTOMATIZACION_CARGA|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
2993|ENCARGADO DE CATÁLOGOS|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
2994|ENCARGADO DE CATÁLOGOS|Z_BC_LSMW|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
2995|ENCARGADO DE CATÁLOGOS|Z_BC_QUERIES|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
2996|ENCARGADO DE CATÁLOGOS|Z_CARGA_CATALOGOS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
2997|ENCARGADO DE CATÁLOGOS|Z_CARGA_DE_DATOS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
2998|ENCARGADO DE CATÁLOGOS|Z_CARGA_VALORES_BLOQUEO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
2999|ENCARGADO DE CATÁLOGOS|Z_CATALAGOS_AUDIT_ART|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3000|ENCARGADO DE CATÁLOGOS|Z_CATALOGOS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3001|ENCARGADO DE CATÁLOGOS|Z_CATALOGOS_PROC_OP|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3002|ENCARGADO DE CATÁLOGOS|Z_CAT_INC|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3003|ENCARGADO DE CATÁLOGOS|Z_COMUN|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3004|ENCARGADO DE CATÁLOGOS|Z_CONSULTA_VX|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3005|ENCARGADO DE CATÁLOGOS|Z_DETALLE|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3006|ENCARGADO DE CATÁLOGOS|Z_EJEC_CATEG_FARMA_FEMCO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3007|ENCARGADO DE CATÁLOGOS|Z_ENC_CATALOGOS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3008|ENCARGADO DE CATÁLOGOS|Z_FECHA_SUMINISTRO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3009|ENCARGADO DE CATÁLOGOS|Z_HISTORICO_ARTICULOS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3010|ENCARGADO DE CATÁLOGOS|Z_JERARQUIA_ARTICULOS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3011|ENCARGADO DE CATÁLOGOS|Z_MINIMOS_EXISTENCIA|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3012|ENCARGADO DE CATÁLOGOS|Z_MODIFICACION_CARGAS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3013|ENCARGADO DE CATÁLOGOS|Z_PEDIDOS_SLT|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3014|ENCARGADO DE CATÁLOGOS|Z_PLAZAS_LEJANAS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3015|ENCARGADO DE CATÁLOGOS|Z_PRECIOS_ECOMMER|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3016|ENCARGADO DE CATÁLOGOS|Z_REPORTES|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3017|ENCARGADO DE CATÁLOGOS|Z_REPORTES_VENTAS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3018|ENCARGADO DE CATÁLOGOS|Z_REP_AUDIT_PRECIOS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3019|ENCARGADO DE CATÁLOGOS|Z_SURTIDOS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3020|ENCARGADO DE CATÁLOGOS|Z_SUSPENCION|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3021|ENCARGADO DE CATÁLOGOS|Z_SUSP_MAT_CENTRO|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3022|ENCARGADO DE CATÁLOGOS|Z_TRATAMIENTO_DATOS|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3023|ENCARGADO DE CATÁLOGOS|Z_VARIEDAD|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3024|ENCARGADO DE CATÁLOGOS|Z_WS_CLEAR|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3025|ENCARGADO DE CATÁLOGOS|Z_CONVENIOS_COND|01|FARMACON, S.A. DE C.V|K043|STFE FARMACON NACIONAL
3026|ENCARGADO DE CATÁLOGOS|Z_EXCLUSION_ARTICULOS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3027|ENCARGADO DE CATÁLOGOS|Z_ACT_DEVOLUCIONES|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3028|ENCARGADO DE CATÁLOGOS|Z_ANALISTA_FEMCO|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3029|ENCARGADO DE CATÁLOGOS|Z_AUTOMATIZACION_CARGA|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3030|ENCARGADO DE CATÁLOGOS|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3031|ENCARGADO DE CATÁLOGOS|Z_BC_LSMW|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3032|ENCARGADO DE CATÁLOGOS|Z_BC_QUERIES|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3033|ENCARGADO DE CATÁLOGOS|Z_CARGA_CATALOGOS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3034|ENCARGADO DE CATÁLOGOS|Z_CARGA_DE_DATOS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3035|ENCARGADO DE CATÁLOGOS|Z_CARGA_VALORES_BLOQUEO|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3036|ENCARGADO DE CATÁLOGOS|Z_CATALAGOS_AUDIT_ART|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3037|ENCARGADO DE CATÁLOGOS|Z_CATALOGOS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3038|ENCARGADO DE CATÁLOGOS|Z_CATALOGOS_PROC_OP|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3039|ENCARGADO DE CATÁLOGOS|Z_CAT_INC|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3040|ENCARGADO DE CATÁLOGOS|Z_COMUN|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3041|ENCARGADO DE CATÁLOGOS|Z_CONSULTA_VX|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3042|ENCARGADO DE CATÁLOGOS|Z_CONVENIOS_COND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3043|ENCARGADO DE CATÁLOGOS|Z_DETALLE|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3044|ENCARGADO DE CATÁLOGOS|Z_EJEC_CATEG_FARMA_FEMCO|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3045|ENCARGADO DE CATÁLOGOS|Z_ENC_CATALOGOS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3046|ENCARGADO DE CATÁLOGOS|Z_FECHA_SUMINISTRO|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3047|ENCARGADO DE CATÁLOGOS|Z_HISTORICO_ARTICULOS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3048|ENCARGADO DE CATÁLOGOS|Z_JERARQUIA_ARTICULOS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3049|ENCARGADO DE CATÁLOGOS|Z_MINIMOS_EXISTENCIA|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3050|ENCARGADO DE CATÁLOGOS|Z_MODIFICACION_CARGAS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3051|ENCARGADO DE CATÁLOGOS|Z_PEDIDOS_SLT|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3052|ENCARGADO DE CATÁLOGOS|Z_PLAZAS_LEJANAS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3053|ENCARGADO DE CATÁLOGOS|Z_PRECIOS_ECOMMER|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3054|ENCARGADO DE CATÁLOGOS|Z_REPORTES|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3055|ENCARGADO DE CATÁLOGOS|Z_REPORTES_VENTAS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3056|ENCARGADO DE CATÁLOGOS|Z_REP_AUDIT_PRECIOS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3057|ENCARGADO DE CATÁLOGOS|Z_SURTIDOS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3058|ENCARGADO DE CATÁLOGOS|Z_SUSPENCION|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3059|ENCARGADO DE CATÁLOGOS|Z_SUSP_MAT_CENTRO|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3060|ENCARGADO DE CATÁLOGOS|Z_TRATAMIENTO_DATOS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3061|ENCARGADO DE CATÁLOGOS|Z_VARIEDAD|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3062|ENCARGADO DE CATÁLOGOS|Z_WS_CLEAR|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3063|ENCARGADO DE COMPRAS UNE HCP-BB|Z_COMPRA_MANUAL|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3064|ENCARGADO DE COMPRAS UNE HCP-BB|Z_REPORTE_PLAN_COMPRAS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3065|ENCARGADO DE COMPRAS UNE HCP-BB|Z_MASS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3066|ENCARGADO DE COMPRAS UNE HCP-BB|Z_LLENADO_CANAL|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3067|ENCARGADO DE COMPRAS UNE HCP-BB|Z_BROWSER_MARA|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3068|ENCARGADO DE COMPRAS UNE HCP-BB|Z_VISUALIZAR_PEDIDO|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3069|ENCARGADO DE COMPRAS UNE HCP-BB|Z_REP_RESP_PEDIDA|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3070|ENCARGADO DE COMPRAS UNE HCP-BB|Z_VER_TABLAS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3071|ENCARGADO DE COMPRAS UNE HCP-BB|Z_VIS_LOGS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3072|ENCARGADO DE COMPRAS UNE HCP-BB|Z_COMUN|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3073|ENCARGADO DE COMPRAS UNE HCP-BB|Z_ANALISIS_COMERCIAL|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3074|ENCARGADO DE COMPRAS UNE HCP-BB|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3075|ENCARGADO DE COMPRAS UNE HCP-BB|Z_BC_LSMW|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3076|ENCARGADO DE COMPRAS UNE HCP-BB|Z_BC_QUERIES|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3077|ENCARGADO DE COMPRAS UNE HCP-BB|Z_CONSULTA_VX|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3078|ENCARGADO DE COMPRAS UNE HCP-BB|Z_EJEC_CATEG_OS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3079|ENCARGADO DE COMPRAS UNE HCP-BB|Z_EXCEDENTES_SUC|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3080|ENCARGADO DE COMPRAS UNE HCP-BB|Z_REPORTE_JERARQUIAS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3081|ENCARGADO DE COMPRAS UNE HCP-BB|Z_REP_AUDIT_PRECIOS|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3082|ENCARGADO DE COMPRAS UNE HCP-BB|Z_SOLICITANTE_VX|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3083|ENCARGADO DE COMPRAS UNE HCP-BB|Z_SOLICITANTE_VX_COMP1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3084|ENCARGADO DE COMPRAS UNE HCP-BB|Z_ORDENES_COMPRA_MASIVO|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3085|ENCARGADO DE EXPANSION|SAP_UI2_USER_700|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
3086|ENCARGADO DE EXPANSION|Z_ACC_APLIC_FIORI|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
3087|ENCARGADO DE EXPANSION|Z_ACC_APLIC_FIORI_COM1|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
3088|ENCARGADO DE EXPANSION|Z_ACCESO_DOCU_JST|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
3089|ENCARGADO DE EXPANSION|Z_ADM_PROY_PS_APR_IND|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
3090|ENCARGADO DE EXPANSION|Z_ADM_PROY_PS_IND|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
3091|ENCARGADO DE EXPANSION|Z_COMUN|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
3092|ENCARGADO DE EXPANSION|Z_WORKFLOW_AUTOMATICO|01|FARMACON, S.A. DE C.V|K016|Farm Guadalajara
3093|ENCARGADO DEVOLUCIONES|Z_ADM_VISUALIZAR_CCF|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3094|ENCARGADO DEVOLUCIONES|Z_ADMIN_CEDIS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3095|ENCARGADO DEVOLUCIONES|Z_ANALISTA_COSTOS_2|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3096|ENCARGADO DEVOLUCIONES|Z_ANALISTA_DE_COSTOS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3097|ENCARGADO DEVOLUCIONES|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3098|ENCARGADO DEVOLUCIONES|Z_COMUN|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3099|ENCARGADO DEVOLUCIONES|Z_REG_FAC_ENTRADAS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3100|ENCARGADO DEVOLUCIONES|Z_ADMIN_CEDIS|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
3101|ENCARGADO DEVOLUCIONES|Z_ADM_VISUALIZAR_CCF|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
3102|ENCARGADO DEVOLUCIONES|Z_ANALISTA_COSTOS_2|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
3103|ENCARGADO DEVOLUCIONES|Z_ANALISTA_DE_COSTOS|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
3104|ENCARGADO DEVOLUCIONES|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
3105|ENCARGADO DEVOLUCIONES|Z_COMUN|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
3106|ENCARGADO DEVOLUCIONES|Z_REG_FAC_ENTRADAS|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
3107|ENCARGADO DEVOLUCIONES ADMINISTRATIVO|Z_ADMIN_CEDIS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3108|ENCARGADO DEVOLUCIONES ADMINISTRATIVO|Z_ADM_VISUALIZAR_CCF|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3109|ENCARGADO DEVOLUCIONES ADMINISTRATIVO|Z_ANALISTA_COSTOS_2|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3110|ENCARGADO DEVOLUCIONES ADMINISTRATIVO|Z_ANALISTA_DE_COSTOS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3111|ENCARGADO DEVOLUCIONES ADMINISTRATIVO|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3112|ENCARGADO DEVOLUCIONES ADMINISTRATIVO|Z_COMUN|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3113|ENCARGADO DEVOLUCIONES ADMINISTRATIVO|Z_REG_FAC_ENTRADAS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3114|ENCARGADO DEVOLUCIONES ADMINISTRATIVO|Z_ADMIN_CEDIS|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
3115|ENCARGADO DEVOLUCIONES ADMINISTRATIVO|Z_ADM_VISUALIZAR_CCF|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
3116|ENCARGADO DEVOLUCIONES ADMINISTRATIVO|Z_ANALISTA_COSTOS_2|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
3117|ENCARGADO DEVOLUCIONES ADMINISTRATIVO|Z_ANALISTA_DE_COSTOS|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
3118|ENCARGADO DEVOLUCIONES ADMINISTRATIVO|Z_BC_JOBS|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
3119|ENCARGADO DEVOLUCIONES ADMINISTRATIVO|Z_COMUN|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
3120|ENCARGADO DEVOLUCIONES ADMINISTRATIVO|Z_REG_FAC_ENTRADAS|01|FARMACON, S.A. DE C.V|K056|Farm Puebla
3121|ENCARGADO DISEÑO|SAP_UI2_USER_700|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3122|ENCARGADO DISEÑO|Z_ACCESO_DOCU_JST|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3123|ENCARGADO DISEÑO|Z_ACC_APLIC_FIORI|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3124|ENCARGADO DISEÑO|Z_ACC_APLIC_FIORI_COM1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3125|ENCARGADO DISEÑO|Z_ADM_PROY_PS_APR_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3126|ENCARGADO DISEÑO|Z_ADM_PROY_PS_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3127|ENCARGADO DISEÑO|Z_ADM_PROY_PS_MM_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3128|ENCARGADO DISEÑO|Z_APRUEBA_FIORI|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3129|ENCARGADO DISEÑO|Z_COMPRAS_MM_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3130|ENCARGADO DISEÑO|Z_COMPRAS_MM_IND_COM1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3131|ENCARGADO DISEÑO|Z_COMUN|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3132|ENCARGADO DISEÑO|Z_DATOS_MAESTROS_MM_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3133|ENCARGADO DISEÑO|Z_RECEPCION_MM|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3134|ENCARGADO DISEÑO|Z_REPORTES_MM_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3135|ENCARGADO DISEÑO|Z_SOLICITUDES_MM_IND|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3136|ENCARGADO DISEÑO|Z_SOLICITUDES_MM_IND_COM1|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3137|ENCARGADO DISEÑO|Z_WORKFLOW_AUTOMATICO|01|FARMACON, S.A. DE C.V|K044|STFG FARMACON NACIONAL
3138|ENCARGADO EGRESOS|Z_ADM_VISUALIZAR_CCF|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3139|ENCARGADO EGRESOS|Z_COMUN|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3140|ENCARGADO EGRESOS|Z_COORD_CREDITO_COBRANZA|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3141|ENCARGADO EGRESOS|Z_COORD_CREDITO_COBRANZA_1|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3142|ENCARGADO EGRESOS|Z_ADM_OPER_VENTAS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3143|ENCARGADO EGRESOS|Z_ENC_INGRESOS|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
3144|ENCARGADO EGRESOS|Z_ENC_INGRESOS_1|01|FARMACON, S.A. DE C.V|K003|Farm Culiacan
